uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
246050967,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, tolerant of homosexuality, supports free elections, democracy important, accepts euthanasia, abortion, divorce"
246050935,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and euthanasia, trusts institutions, values democratic elections, autonomous child qualities"
246050984,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and euthanasia, trusts institutions, values democratic procedures, moderate protest readiness"
246050295,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"Low religious practice, liberal on homosexuality and abortion, high family importance, supports democracy"
246050520,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality and abortion, supports democracy, accepts political action, moderate institutional trust"
246051187,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Low religious belief, low tolerance of homosexuality, low immigration support, moderate democracy support, older male"
246050084,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, supports homosexuality, supports abortion and euthanasia, values autonomy, supports free elections, democracy"
246050232,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports gender equality, values free elections, civil rights, democracy, autonomy"
246050621,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports abortion and divorce, trusts institutions, values democracy, moderate immigration"
246050334,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports free elections, opposes religious law, values autonomy, democratic satisfaction"
246050130,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, liberal on abortion and divorce, supports free elections, civil rights"
246050895,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports democracy, trusts institutions, rejects strong leader, older cohort"
246050645,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"religious, tolerant of homosexuality, supports gender equality, high family trust, supports redistribution, older cohort"
246051059,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, secular, permissive on homosexuality and abortion, supports democracy, trusts institutions, accepts protests"
246050383,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Secular, liberal on sexuality and abortion, high interpersonal trust, supports democracy, rejects traditional authority"
246050867,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"highly religious, low tolerance minorities, strong family focus, supports redistribution, distrusts elections, older cohort"
246050543,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Atheist identity, low religious practice, strong support for democracy, moderate authority acceptance, low immigration support"
246051193,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, high abortion support, strong order preference, religious identity"
246050874,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, liberal on homosexuality and abortion, supports democracy, distrusts strong leaders"
246050332,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"high democracy importance, low political action, traditional abortion views, low immigration support, religious identity"
246050410,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, homosexuality fully acceptable, supports abortion and euthanasia, trusts institutions, values free elections"
246050077,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports free elections, democracy important, moderate trust, limited immigration concern"
246050868,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"atheist, never attends church, fully accepts homosexuality, supports abortion and euthanasia, trusts strangers"
246050139,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, tolerant of homosexuality, supports gender equality, democratic values strong, trusts institutions, accepts protests"
246050544,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Weekly religious, God central, strict moral views, low tolerance homosexuality, supports strong leader"
246050674,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Supports homosexual parenting, rejects gender hierarchy, secular, permissive on abortion and euthanasia, democratic values"
246050968,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"high tolerance of homosexuality, secular, supports free elections, democracy important, positive immigration, egalitarian gender views"
246050064,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, high tolerance of homosexuality, supports free elections, democracy, civil rights, gender equality"
246050142,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, God unimportant, supports homosexuality, liberal on abortion and euthanasia, values free elections"
246050717,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"secular, tolerant of homosexuality, supports abortion and divorce, trusts institutions, values democracy, low immigration support"
246050377,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports gender equality, supports democracy, accepts political participation, trusts institutions"
246050364,batch_output_chunk_15.jsonl,West,West,True,authority and autonomy;family,medium,"supports homosexuality, egalitarian gender views, secular, high democratic importance, accepts political participation, family-central"
246050140,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Low religious practice, low tolerance of homosexuality, strong order preference, low political participation"
246051034,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"highly religious, tolerant of homosexuality, supports abortion and divorce, high family trust, democratic values"
246050835,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, low church confidence, high sexual liberalism, supports free elections, supports civil rights"
246050225,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"nonreligious, tolerant of homosexuality, supports democracy, rejects religious law, moderate institutional trust, egalitarian gender views"
246050515,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional family focus, low tolerance for homosexuality, strong order preference, moderate democratic support"
246050267,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, low religious importance, high tolerance of homosexuality, supports democracy, rejects strong leaders, high education"
