uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
100050673,7,East,East,True,family;authority and autonomy,medium,"Strong duty to children and parents, traditional gender roles, low protest readiness, order prioritised"
100050486,7,East,West,False,authority and autonomy;political legitimacy,medium,"high democracy importance, supports free elections, civil rights, gender equality, accepts protests, low institutional confidence"
100050847,7,East,East,True,political legitimacy;trust,medium,"low institutional trust, low political satisfaction, low general trust, egalitarian gender views, older male"
100050632,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low democracy importance, low institutional trust, harsh on benefits, conservative gender views"
100051032,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, strong leader support, low democracy importance, low civil rights importance, low trust"
100050278,7,East,West,False,family;authority and autonomy,medium,"high importance family and work, tolerant homosexuality, supports working mothers, moderate democracy support, high trust"
100051211,7,East,East,True,authority and autonomy;political legitimacy,medium,"order over freedom, low protest acceptance, strong democracy support, low tolerance, traditional morality"
100050901,7,East,West,False,authority and autonomy;trust,medium,"supports democratic norms, moderate gender equality, moderate homosexuality acceptance, moderate institutional trust, favors expert governance"
100050757,7,East,West,False,family;authority and autonomy,medium,"high tolerance of homosexuality, strong democracy support, low obedience, moderate immigration view, female, educated"
100050237,7,East,East,True,family;authority and autonomy,medium,"Strong traditional family orientation, low tolerance minorities, order priority, strong leader support, egalitarian economics"
100051271,7,East,East,True,authority and autonomy;trust,medium,"low homosexual acceptance, low immigration rating, low institutional trust, supports strong leader, favors experts"
100051303,8,East,West,False,authority and autonomy;family,medium,"High democracy support, liberal on euthanasia and abortion, traditional family importance, older female"
100051501,8,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, prefers strong leader, low democracy importance, low institutional trust, traditional gender views"
100050514,8,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, low protest participation, strong equality preferences, older cohort"
100051079,8,East,East,True,political legitimacy;trust,medium,"low institutional trust, low general trust, order priority, skeptical elections, negative immigration impact"
100050209,8,East,East,True,authority and autonomy;political legitimacy,medium,"prioritizes order over participation, low political satisfaction, low institutional trust, low immigration support"
100050870,8,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low democracy importance, low civil rights importance, traditional family orientation"
100051550,8,East,West,False,family;authority and autonomy,medium,"Strong family orientation, egalitarian gender views, democracy support, low protest readiness, moderate institutional trust"
